,Datetime,GBPUSD,EURUSD
2121,2024-09-13 01:00:00+00:00,1.3140604496002197,1.1085245609283447
2122,2024-09-13 02:00:00+00:00,1.3145267963409424,1.1088933944702148
2123,2024-09-13 03:00:00+00:00,1.3148725032806396,1.1090162992477417
2124,2024-09-13 04:00:00+00:00,1.3147860765457153,1.1087703704833984
2125,2024-09-13 05:00:00+00:00,1.3144749402999878,1.1086474657058716
2126,2024-09-13 06:00:00+00:00,1.313490867614746,1.1082788705825806
2127,2024-09-13 07:00:00+00:00,1.3147687911987305,1.1096316576004028
2128,2024-09-13 08:00:00+00:00,1.314457654953003,1.1096316576004028
2129,2024-09-13 09:00:00+00:00,1.313628911972046,1.1095085144042969
2130,2024-09-13 10:00:00+00:00,1.3126115798950195,1.1092623472213745
2131,2024-09-13 11:00:00+00:00,1.3122670650482178,1.1087703704833984
2132,2024-09-13 12:00:00+00:00,1.3136979341506958,1.1096316576004028
2133,2024-09-13 13:00:00+00:00,1.3148897886276245,1.1097548007965088
2134,2024-09-13 14:00:00+00:00,1.3154432773590088,1.1092623472213745
2135,2024-09-13 15:00:00+00:00,1.3138878345489502,1.1086474657058716
2136,2024-09-13 16:00:00+00:00,1.3131458759307861,1.1086474657058716
2137,2024-09-13 17:00:00+00:00,1.3126115798950195,1.1085245609283447
2138,2024-09-13 18:00:00+00:00,1.312129259109497,1.1081559658050537
2139,2024-09-13 19:00:00+00:00,1.3124909400939941,1.1081559658050537
2140,2024-09-13 20:00:00+00:00,1.3125598430633545,1.1077877283096313
2141,2024-09-13 21:00:00+00:00,1.3124737739562988,1.1079105138778687
2142,2024-09-15 23:00:00+00:00,1.313559889793396,1.1090162992477417
2143,2024-09-16 00:00:00+00:00,1.3141467571258545,1.1092623472213745
2144,2024-09-16 01:00:00+00:00,1.3140950202941895,1.109139323234558
2145,2024-09-16 02:00:00+00:00,1.3146132230758667,1.1092623472213745
2146,2024-09-16 03:00:00+00:00,1.3160319328308105,1.1107407808303833
2147,2024-09-16 04:00:00+00:00,1.3153740167617798,1.1100010871887207
2148,2024-09-16 05:00:00+00:00,1.3157376050949097,1.1102476119995117
2149,2024-09-16 06:00:00+00:00,1.3169331550598145,1.1117286682128906
2150,2024-09-16 07:00:00+00:00,1.3171586990356445,1.1118524074554443
2151,2024-09-16 08:00:00+00:00,1.318878412246704,1.1125946044921875
2152,2024-09-16 09:00:00+00:00,1.3189479112625122,1.1123470067977905
2153,2024-09-16 10:00:00+00:00,1.3195223808288574,1.1125946044921875
2154,2024-09-16 11:00:00+00:00,1.3200099468231201,1.1127183437347412
2155,2024-09-16 12:00:00+00:00,1.3198705911636353,1.1128422021865845
2156,2024-09-16 13:00:00+00:00,1.3203760385513306,1.113089919090271
2157,2024-09-16 14:00:00+00:00,1.3198881149291992,1.1127183437347412
2158,2024-09-16 15:00:00+00:00,1.3201494216918945,1.1125946044921875
2159,2024-09-16 16:00:00+00:00,1.3207770586013794,1.1132138967514038
2160,2024-09-16 17:00:00+00:00,1.3207422494888306,1.1127183437347412
2161,2024-09-16 18:00:00+00:00,1.3206549882888794,1.1123470067977905
2162,2024-09-16 19:00:00+00:00,1.3213181495666504,1.1132138967514038
2163,2024-09-16 20:00:00+00:00,1.3216849565505981,1.1135857105255127
2164,2024-09-16 21:00:00+00:00,1.3218071460723877,1.1135857105255127
2165,2024-09-16 22:00:00+00:00,1.3209341764450073,1.1129660606384277
2166,2024-09-16 23:00:00+00:00,1.3211086988449097,1.1132138967514038
2167,2024-09-17 00:00:00+00:00,1.3202366828918457,1.1125946044921875
2168,2024-09-17 01:00:00+00:00,1.3210737705230713,1.113089919090271
2169,2024-09-17 02:00:00+00:00,1.3207073211669922,1.113089919090271
2170,2024-09-17 03:00:00+00:00,1.320393443107605,1.1127183437347412
2171,2024-09-17 04:00:00+00:00,1.3203760385513306,1.1127183437347412
2172,2024-09-17 05:00:00+00:00,1.3204981088638306,1.113089919090271
2173,2024-09-17 06:00:00+00:00,1.3206201791763306,1.1125946044921875
2174,2024-09-17 07:00:00+00:00,1.3217023611068726,1.1139578819274902
2175,2024-09-17 08:00:00+00:00,1.3228563070297241,1.1148271560668945
2176,2024-09-17 09:00:00+00:00,1.3221566677093506,1.1140819787979126
2177,2024-09-17 10:00:00+00:00,1.3210563659667969,1.113709807395935
2178,2024-09-17 11:00:00+00:00,1.3221042156219482,1.1140819787979126
2179,2024-09-17 12:00:00+00:00,1.321143627166748,1.1128422021865845
2180,2024-09-17 13:00:00+00:00,1.318878412246704,1.111605167388916
2181,2024-09-17 14:00:00+00:00,1.318704605102539,1.1127183437347412
2182,2024-09-17 15:00:00+00:00,1.316326379776001,1.1119760274887085
2183,2024-09-17 16:00:00+00:00,1.3158761262893677,1.1122233867645264
2184,2024-09-17 17:00:00+00:00,1.315824031829834,1.1119760274887085
2185,2024-09-17 18:00:00+00:00,1.3166556358337402,1.1125946044921875
2186,2024-09-17 19:00:00+00:00,1.316187858581543,1.1118524074554443
2187,2024-09-17 20:00:00+00:00,1.3160839080810547,1.111605167388916
2188,2024-09-17 21:00:00+00:00,1.3160839080810547,1.1118524074554443
2189,2024-09-17 22:00:00+00:00,1.316187858581543,1.1120996475219727
2190,2024-09-17 23:00:00+00:00,1.3168463706970215,1.1125946044921875
2191,2024-09-18 00:00:00+00:00,1.3169331550598145,1.1129660606384277
2192,2024-09-18 01:00:00+00:00,1.3167771100997925,1.113089919090271
2193,2024-09-18 02:00:00+00:00,1.316603660583496,1.113089919090271
2194,2024-09-18 03:00:00+00:00,1.316482424736023,1.1129660606384277
2195,2024-09-18 04:00:00+00:00,1.315893292427063,1.1123470067977905
2196,2024-09-18 05:00:00+00:00,1.3159453868865967,1.1123470067977905
2197,2024-09-18 06:00:00+00:00,1.318252444267273,1.1120996475219727
2198,2024-09-18 07:00:00+00:00,1.3196965456008911,1.1132138967514038
2199,2024-09-18 08:00:00+00:00,1.3206549882888794,1.1132138967514038
2200,2024-09-18 09:00:00+00:00,1.3226114511489868,1.1142061948776245
2201,2024-09-18 10:00:00+00:00,1.3212308883666992,1.1133378744125366
2202,2024-09-18 11:00:00+00:00,1.3210563659667969,1.1125946044921875
2203,2024-09-18 12:00:00+00:00,1.3217722177505493,1.1124708652496338
2204,2024-09-18 13:00:00+00:00,1.3236967325210571,1.1138337850570679
2205,2024-09-18 14:00:00+00:00,1.3212134838104248,1.1120996475219727
2206,2024-09-18 15:00:00+00:00,1.3198881149291992,1.1118524074554443
2207,2024-09-18 16:00:00+00:00,1.3209341764450073,1.1127183437347412
2208,2024-09-18 17:00:00+00:00,1.3208818435668945,1.1128422021865845
2209,2024-09-18 18:00:00+00:00,1.3249244689941406,1.1153244972229004
2210,2024-09-18 19:00:00+00:00,1.3188261985778809,1.1107407808303833
2211,2024-09-18 20:00:00+00:00,1.321300745010376,1.1120996475219727
2212,2024-09-18 21:00:00+00:00,1.3209341764450073,1.1120996475219727
2213,2024-09-18 22:00:00+00:00,1.3216499090194702,1.1124708652496338
2214,2024-09-18 23:00:00+00:00,1.3203586339950562,1.1117286682128906
2215,2024-09-19 00:00:00+00:00,1.3171412944793701,1.1085245609283447
2216,2024-09-19 01:00:00+00:00,1.317245364189148,1.1086474657058716
2217,2024-09-19 02:00:00+00:00,1.3193308115005493,1.1104941368103027
2218,2024-09-19 03:00:00+00:00,1.3208818435668945,1.1119760274887085
2219,2024-09-19 04:00:00+00:00,1.3209515810012817,1.1123470067977905
2220,2024-09-19 05:00:00+00:00,1.3225764036178589,1.1133378744125366
2221,2024-09-19 06:00:00+00:00,1.325644612312317,1.1148271560668945
2222,2024-09-19 07:00:00+00:00,1.324731469154358,1.1148271560668945
2223,2024-09-19 08:00:00+00:00,1.3262248039245605,1.1164453029632568
2224,2024-09-19 09:00:00+00:00,1.328356385231018,1.118067979812622
2225,2024-09-19 10:00:00+00:00,1.3266997337341309,1.117193579673767
2226,2024-09-19 11:00:00+00:00,1.3285505771636963,1.116071343421936
2227,2024-09-19 12:00:00+00:00,1.324275255203247,1.113089919090271
2228,2024-09-19 13:00:00+00:00,1.323311448097229,1.1124708652496338
2229,2024-09-19 14:00:00+00:00,1.32501220703125,1.1132138967514038
2230,2024-09-19 15:00:00+00:00,1.3278977870941162,1.114951491355896
2231,2024-09-19 16:00:00+00:00,1.328233003616333,1.1158223152160645
2232,2024-09-19 17:00:00+00:00,1.3286035060882568,1.1163206100463867
2233,2024-09-19 18:00:00+00:00,1.328303575515747,1.1168192625045776
2234,2024-09-19 19:00:00+00:00,1.328303575515747,1.1166945695877075
2235,2024-09-19 20:00:00+00:00,1.3285682201385498,1.1164453029632568
2236,2024-09-19 21:00:00+00:00,1.3284093141555786,1.1165698766708374
2237,2024-09-19 22:00:00+00:00,1.3279507160186768,1.1164453029632568
2238,2024-09-19 23:00:00+00:00,1.3279860019683838,1.1163206100463867
2239,2024-09-20 00:00:00+00:00,1.3277744054794312,1.1163206100463867
2240,2024-09-20 01:00:00+00:00,1.3281447887420654,1.1161960363388062
2241,2024-09-20 02:00:00+00:00,1.3287270069122314,1.1164453029632568
2242,2024-09-20 03:00:00+00:00,1.329469084739685,1.1168192625045776
2243,2024-09-20 04:00:00+00:00,1.3292568922042847,1.1168192625045776
2244,2024-09-20 05:00:00+00:00,1.329486608505249,1.1166945695877075
2245,2024-09-20 06:00:00+00:00,1.3326047658920288,1.1179429292678833
2246,2024-09-20 07:00:00+00:00,1.3312920331954956,1.1165698766708374
2247,2024-09-20 08:00:00+00:00,1.3300702571868896,1.1166945695877075
2248,2024-09-20 09:00:00+00:00,1.3292393684387207,1.1164453029632568
2249,2024-09-20 10:00:00+00:00,1.3284798860549927,1.1161960363388062
2250,2024-09-20 11:00:00+00:00,1.330034852027893,1.1164453029632568
2251,2024-09-20 12:00:00+00:00,1.3320900201797485,1.117817997932434
2252,2024-09-20 13:00:00+00:00,1.3282681703567505,1.1158223152160645
2253,2024-09-20 14:00:00+00:00,1.328162431716919,1.1147029399871826
2254,2024-09-20 15:00:00+00:00,1.3304948806762695,1.1161960363388062
2255,2024-09-20 16:00:00+00:00,1.3326581716537476,1.1176930665969849
2256,2024-09-20 17:00:00+00:00,1.3313097953796387,1.1161960363388062
2257,2024-09-20 18:00:00+00:00,1.3318772315979004,1.1168192625045776
2258,2024-09-20 19:00:00+00:00,1.3316643238067627,1.1165698766708374
2259,2024-09-20 20:00:00+00:00,1.332338571548462,1.1166945695877075
2260,2024-09-20 21:00:00+00:00,1.3323030471801758,1.1165698766708374
2261,2024-09-22 23:00:00+00:00,1.3313806056976318,1.1163206100463867
2262,2024-09-23 00:00:00+00:00,1.3311325311660767,1.1161960363388062
2263,2024-09-23 01:00:00+00:00,1.3314692974090576,1.1163206100463867
2264,2024-09-23 02:00:00+00:00,1.3314337730407715,1.1165698766708374
2265,2024-09-23 03:00:00+00:00,1.331061601638794,1.1164453029632568
2266,2024-09-23 04:00:00+00:00,1.3316820859909058,1.1166945695877075
2267,2024-09-23 05:00:00+00:00,1.3318061828613281,1.1166945695877075
2268,2024-09-23 06:00:00+00:00,1.3307428359985352,1.116071343421936
2269,2024-09-23 07:00:00+00:00,1.326435923576355,1.1104941368103027
2270,2024-09-23 08:00:00+00:00,1.3271048069000244,1.1095085144042969
2271,2024-09-23 09:00:00+00:00,1.328762412071228,1.110987663269043
2272,2024-09-23 10:00:00+00:00,1.3301587104797363,1.1117286682128906
2273,2024-09-23 11:00:00+00:00,1.3313452005386353,1.1122233867645264
2274,2024-09-23 12:00:00+00:00,1.3327646255493164,1.1125946044921875
2275,2024-09-23 13:00:00+00:00,1.3335288763046265,1.1132138967514038
2276,2024-09-23 14:00:00+00:00,1.3351491689682007,1.1135857105255127
2277,2024-09-23 15:00:00+00:00,1.335006594657898,1.1133378744125366
2278,2024-09-23 16:00:00+00:00,1.3344365358352661,1.1129660606384277
2279,2024-09-23 17:00:00+00:00,1.334810495376587,1.1124708652496338
2280,2024-09-23 18:00:00+00:00,1.3347570896148682,1.1119760274887085
2281,2024-09-23 19:00:00+00:00,1.3346680402755737,1.1117286682128906
2282,2024-09-23 20:00:00+00:00,1.3348817825317383,1.1113580465316772
2283,2024-09-23 21:00:00+00:00,1.3348283767700195,1.1114816665649414
2284,2024-09-23 22:00:00+00:00,1.3347035646438599,1.1114816665649414
2285,2024-09-23 23:00:00+00:00,1.3348639011383057,1.1113580465316772
2286,2024-09-24 00:00:00+00:00,1.3344720602035522,1.110864281654358
2287,2024-09-24 01:00:00+00:00,1.3349530696868896,1.1111111640930176
2288,2024-09-24 02:00:00+00:00,1.3347035646438599,1.110864281654358
2289,2024-09-24 03:00:00+00:00,1.33539879322052,1.111605167388916
2290,2024-09-24 04:00:00+00:00,1.3358268737792969,1.1119760274887085
2291,2024-09-24 05:00:00+00:00,1.3354523181915283,1.1119760274887085
2292,2024-09-24 06:00:00+00:00,1.3352383375167847,1.1118524074554443
2293,2024-09-24 07:00:00+00:00,1.335042119026184,1.1132138967514038
2294,2024-09-24 08:00:00+00:00,1.3377567529678345,1.1143302917480469
2295,2024-09-24 09:00:00+00:00,1.337685227394104,1.1138337850570679
2296,2024-09-24 10:00:00+00:00,1.336844801902771,1.113089919090271
2297,2024-09-24 11:00:00+00:00,1.3369699716567993,1.1132138967514038
2298,2024-09-24 12:00:00+00:00,1.3387060165405273,1.1143302917480469
2299,2024-09-24 13:00:00+00:00,1.3377211093902588,1.1142061948776245
